vehicle_id,vehicle_type,brand,model,fuel_type,color,vehicle_category,spec_note,seats_or_power,daily_rental_usd,available_units,condition,shop_id,shop_name,city,district,address,lat,lng
BIKE_28586,motorbike,Benzhou,Yiying,Gasoline,Red,Budget,7.0 hp | 8100 km mileage,7.0 hp,9.0,1,Fair,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_04178,motorbike,Royal,Enfield,Gasoline,Red,Premium,48.0 hp | 0 km mileage,48.0 hp,22.0,2,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_23715,motorbike,Polaris,Sportsman 1000,Gasoline,Grey,Premium,90.0 hp | 400 km mileage,90.0 hp,32.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_17559,motorbike,Honda,Cbr 500 R,Unknown,Red,Mid-Range,90.0 hp | 0 km mileage,90.0 hp,25.0,2,Excellent,SHOP_004,Airport Ride HCMC,Ho Chi Minh City,Tan Binh,"302 Hoang Van Thu, Tan Binh, HCMC",10.8185,106.6591
BIKE_03899,motorbike,Harley-Davidson,Xl 1200,Gasoline,Black,Premium,67.0 hp | 12045 km mileage,67.0 hp,26.0,1,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_07729,motorbike,Bmw,F 900 R,Unknown,Silver,Premium,105.0 hp | 2000 km mileage,105.0 hp,30.0,2,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_22501,motorbike,Zero,Zero S,Electric,Blue,Premium,29.0 hp | 5737 km mileage,29.0 hp,28.0,1,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_22501,motorbike,Zero,Zero S,Electric,Blue,Premium,29.0 hp | 5737 km mileage,29.0 hp,30.0,3,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_23611,motorbike,Ducati,1098,Gasoline,Black,Premium,136.0 hp | 20511 km mileage,136.0 hp,20.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_16729,motorbike,Ducati,Hypermotard 821,Gasoline,Red,Premium,110.0 hp | 27000 km mileage,110.0 hp,20.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_37534,motorbike,Bmw,R 1200 Gs Adventure,Gasoline,Black,Premium,110.0 hp | 146000 km mileage,110.0 hp,22.0,1,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_37534,motorbike,Bmw,R 1200 Gs Adventure,Gasoline,Black,Premium,110.0 hp | 146000 km mileage,110.0 hp,21.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_09270,motorbike,Honda,,Gasoline,Red,Budget,10.0 hp | 1 km mileage,10.0 hp,10.0,2,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_09270,motorbike,Honda,,Gasoline,Red,Budget,10.0 hp | 1 km mileage,10.0 hp,9.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_04410,motorbike,Yamaha,Niken,Gasoline,Grey,Premium,73.0 hp | 2690 km mileage,73.0 hp,30.0,1,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_04410,motorbike,Yamaha,Niken,Gasoline,Grey,Premium,73.0 hp | 2690 km mileage,73.0 hp,30.0,2,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_03056,motorbike,Ducati,,Gasoline,White,Premium,129.0 hp | 22200 km mileage,129.0 hp,28.0,2,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_03056,motorbike,Ducati,,Gasoline,White,Premium,129.0 hp | 22200 km mileage,129.0 hp,32.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_25158,motorbike,Harley-Davidson,Sportster Xl 883,Unknown,Black,Premium,53.0 hp | 17452 km mileage,53.0 hp,22.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_02043,motorbike,Beta,Rr Motard,Gasoline,Red,Budget,1.0 hp | 4000 km mileage,1.0 hp,12.0,1,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_08982,motorbike,Bmw,R 1200 Rt,Gasoline,Bronze,Premium,125.0 hp | 61750 km mileage,125.0 hp,31.0,3,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_08982,motorbike,Bmw,R 1200 Rt,Gasoline,Bronze,Premium,125.0 hp | 61750 km mileage,125.0 hp,30.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_35124,motorbike,Harley-Davidson,Super Glide,Gasoline,Black,Premium,76.0 hp | 23000 km mileage,76.0 hp,26.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_35124,motorbike,Harley-Davidson,Super Glide,Gasoline,Black,Premium,76.0 hp | 23000 km mileage,76.0 hp,23.0,3,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_30611,motorbike,Cf,Moto Cforce 820,Gasoline,Brown,Mid-Range,58.0 hp | 4000 km mileage,58.0 hp,23.0,2,Good,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_30611,motorbike,Cf,Moto Cforce 820,Gasoline,Brown,Mid-Range,58.0 hp | 4000 km mileage,58.0 hp,22.0,3,Excellent,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_05128,motorbike,Honda,,Unknown,Black,Mid-Range,90.0 hp | 0 km mileage,90.0 hp,12.0,2,Good,SHOP_010,West Lake Wheels,Hanoi,Cau Giay,"88 Xuan Thuy, Cau Giay, Hanoi",21.0388,105.7914
BIKE_31858,motorbike,Ducati,Monster 821,Gasoline,Grey,Mid-Range,111.0 hp | 16500 km mileage,111.0 hp,21.0,2,Excellent,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_31858,motorbike,Ducati,Monster 821,Gasoline,Grey,Mid-Range,111.0 hp | 16500 km mileage,111.0 hp,20.0,3,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_19602,motorbike,Bmw,F 850 Gs,Gasoline,Red,Premium,95.0 hp | 1500 km mileage,95.0 hp,32.0,1,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_19602,motorbike,Bmw,F 850 Gs,Gasoline,Red,Premium,95.0 hp | 1500 km mileage,95.0 hp,32.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_25740,motorbike,Kawasaki,Ninja 650,Unknown,Black,Premium,113.0 hp | 0 km mileage,113.0 hp,22.0,2,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_25740,motorbike,Kawasaki,Ninja 650,Unknown,Black,Premium,113.0 hp | 0 km mileage,113.0 hp,23.0,3,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_37713,motorbike,Bimota,Kb 3,Gasoline,White,High-End,3.0 hp | 26000 km mileage,3.0 hp,39.0,1,Excellent,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_23115,motorbike,Honda,Crf 1000,Gasoline,Black,Premium,95.0 hp | 23900 km mileage,95.0 hp,23.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_23115,motorbike,Honda,Crf 1000,Gasoline,Black,Premium,95.0 hp | 23900 km mileage,95.0 hp,21.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_16993,motorbike,Aprilia,Scarabeo,Gasoline,Black,Budget,67.0 hp | 9800 km mileage,67.0 hp,9.0,1,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_16993,motorbike,Aprilia,Scarabeo,Gasoline,Black,Budget,67.0 hp | 9800 km mileage,67.0 hp,9.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_03219,motorbike,Triumph,Street Triple R,Gasoline,Grey,Premium,122.0 hp | 2200 km mileage,122.0 hp,20.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_33058,motorbike,Harley-Davidson,Softail,Gasoline,Black,Premium,64.0 hp | 40000 km mileage,64.0 hp,40.0,2,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_16055,motorbike,Arctic,Cat Prowler 700,Gasoline,Green,Premium,48.0 hp | 2200 km mileage,48.0 hp,29.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_16055,motorbike,Arctic,Cat Prowler 700,Gasoline,Green,Premium,48.0 hp | 2200 km mileage,48.0 hp,27.0,2,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_21480,motorbike,Niu,,Electric,Black,Budget,14.0 hp | 1 km mileage,14.0 hp,9.0,1,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_29012,motorbike,Ducati,Multistrada 1260,Gasoline,Grey,Premium,158.0 hp | 22000 km mileage,158.0 hp,41.0,1,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_29012,motorbike,Ducati,Multistrada 1260,Gasoline,Grey,Premium,158.0 hp | 22000 km mileage,158.0 hp,44.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_09841,motorbike,Indian,Ftr 1200,Gasoline,Red,Premium,95.0 hp | 8700 km mileage,95.0 hp,32.0,1,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_09841,motorbike,Indian,Ftr 1200,Gasoline,Red,Premium,95.0 hp | 8700 km mileage,95.0 hp,32.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_36594,motorbike,Yamaha,Yzf-R1,Gasoline,Black,High-End,200.0 hp | 6290 km mileage,200.0 hp,71.0,1,Good,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_31940,motorbike,Gilera,Saturno,Gasoline,Red,Premium,35.0 hp | 1200 km mileage,35.0 hp,26.0,2,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_00959,motorbike,Bmw,R 1200 Gs,Gasoline,Black,Premium,125.0 hp | 40543 km mileage,125.0 hp,36.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_00959,motorbike,Bmw,R 1200 Gs,Gasoline,Black,Premium,125.0 hp | 40543 km mileage,125.0 hp,38.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_00618,motorbike,Triumph,Street Triple R,Gasoline,Black,Mid-Range,106.0 hp | 27677 km mileage,106.0 hp,18.0,3,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_21328,motorbike,Piaggio,Nrg Power,Gasoline,White,Budget,4.0 hp | 1485 km mileage,4.0 hp,10.0,3,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_21328,motorbike,Piaggio,Nrg Power,Gasoline,White,Budget,4.0 hp | 1485 km mileage,4.0 hp,12.0,2,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_28607,motorbike,Triumph,Speed Triple 1050,Gasoline,Black,Premium,131.0 hp | 18000 km mileage,131.0 hp,18.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_21024,motorbike,Suzuki,,Gasoline,Black,Premium,106.0 hp | 2735 km mileage,106.0 hp,30.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_09790,motorbike,Ducati,Diavel,Gasoline,White,High-End,154.0 hp | 7000 km mileage,154.0 hp,40.0,1,Good,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_16315,motorbike,Bmw,R 1250 Gs,Gasoline,Black,Premium,107.0 hp | 15500 km mileage,107.0 hp,51.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_16315,motorbike,Bmw,R 1250 Gs,Gasoline,Black,Premium,107.0 hp | 15500 km mileage,107.0 hp,48.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_12584,motorbike,Ducati,Multistrada 1200,Gasoline,Red,Mid-Range,150.0 hp | 63072 km mileage,150.0 hp,21.0,2,Good,SHOP_004,Airport Ride HCMC,Ho Chi Minh City,Tan Binh,"302 Hoang Van Thu, Tan Binh, HCMC",10.8185,106.6591
BIKE_26151,motorbike,Honda,Cbr 500 R,Gasoline,Unknown,Mid-Range,48.0 hp | 8587 km mileage,48.0 hp,21.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_22510,motorbike,Kymco,Agility 50,Gasoline,White,Budget,68.0 hp | 3000 km mileage,68.0 hp,11.0,2,Good,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_22510,motorbike,Kymco,Agility 50,Gasoline,White,Budget,68.0 hp | 3000 km mileage,68.0 hp,10.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_09559,motorbike,Ducati,Supersport,Gasoline,Black,Premium,110.0 hp | 7100 km mileage,110.0 hp,30.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_09559,motorbike,Ducati,Supersport,Gasoline,Black,Premium,110.0 hp | 7100 km mileage,110.0 hp,29.0,2,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_27471,motorbike,Bmw,R 1200 Rt,Gasoline,Grey,Premium,125.0 hp | 32600 km mileage,125.0 hp,41.0,1,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_27471,motorbike,Bmw,R 1200 Rt,Gasoline,Grey,Premium,125.0 hp | 32600 km mileage,125.0 hp,39.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_36020,motorbike,Ducati,Panigale V4,Gasoline,Orange,High-End,215.0 hp | 9600 km mileage,215.0 hp,47.0,2,Fair,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_01808,motorbike,Harley-Davidson,Street Glide,Gasoline,Black,Premium,82.0 hp | 30690 km mileage,82.0 hp,39.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_36118,motorbike,Suzuki,V-Strom 1000,Gasoline,Grey,Premium,102.0 hp | 18600 km mileage,102.0 hp,26.0,2,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_36118,motorbike,Suzuki,V-Strom 1000,Gasoline,Grey,Premium,102.0 hp | 18600 km mileage,102.0 hp,25.0,3,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_35715,motorbike,Honda,,Unknown,Silver,Premium,90.0 hp | 0 km mileage,90.0 hp,37.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_35715,motorbike,Honda,,Unknown,Silver,Premium,90.0 hp | 0 km mileage,90.0 hp,37.0,1,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_27399,motorbike,Ktm,85 Sx,Gasoline,Black,Budget,30.0 hp | 5 km mileage,30.0 hp,11.0,3,Excellent,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_00248,motorbike,Harley-Davidson,Dyna Super Glide,Gasoline,Red,Premium,76.0 hp | 42000 km mileage,76.0 hp,27.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_00248,motorbike,Harley-Davidson,Dyna Super Glide,Gasoline,Red,Premium,76.0 hp | 42000 km mileage,76.0 hp,28.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_08765,motorbike,Ducati,Multistrada 950,Gasoline,Grey,Premium,129.0 hp | 13900 km mileage,129.0 hp,28.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_08570,motorbike,Yamaha,Tmax 530,Gasoline,White,Mid-Range,46.0 hp | 14000 km mileage,46.0 hp,24.0,3,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_08570,motorbike,Yamaha,Tmax 530,Gasoline,White,Mid-Range,46.0 hp | 14000 km mileage,46.0 hp,24.0,1,Good,SHOP_004,Airport Ride HCMC,Ho Chi Minh City,Tan Binh,"302 Hoang Van Thu, Tan Binh, HCMC",10.8185,106.6591
BIKE_21838,motorbike,Ktm,690 Enduro,Gasoline,White,Mid-Range,33.0 hp | 9211 km mileage,33.0 hp,20.0,2,Good,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_01162,motorbike,Harley-Davidson,Softail,Gasoline,Grey,Premium,95.0 hp | 5000 km mileage,95.0 hp,44.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_10333,motorbike,Suzuki,,Unknown,Yellow,Premium,106.0 hp | 2081 km mileage,106.0 hp,42.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_10333,motorbike,Suzuki,,Unknown,Yellow,Premium,106.0 hp | 2081 km mileage,106.0 hp,39.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_22407,motorbike,Yamaha,,Unknown,Red,Premium,73.0 hp | 0 km mileage,73.0 hp,27.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_30860,motorbike,Ducati,1199 Panigale,Gasoline,Unknown,High-End,184.0 hp | 6500 km mileage,184.0 hp,68.0,2,Fair,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_23168,motorbike,Tm,Smr 125 2T,Gasoline,Blue,Premium,15.0 hp | 5000 km mileage,15.0 hp,22.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_30160,motorbike,Bmw,R 1200 R,Gasoline,Black,Mid-Range,109.0 hp | 26500 km mileage,109.0 hp,24.0,3,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_04156,motorbike,Kymco,People Gti,Gasoline,White,Budget,15.0 hp | 8000 km mileage,15.0 hp,8.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_04156,motorbike,Kymco,People Gti,Gasoline,White,Budget,15.0 hp | 8000 km mileage,15.0 hp,10.0,3,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_06996,motorbike,Bmw,R 1200 Gs,Gasoline,White,Premium,125.0 hp | 34865 km mileage,125.0 hp,29.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_23193,motorbike,Honda,Crf 1100,Unknown,Black,High-End,90.0 hp | 0 km mileage,90.0 hp,47.0,3,Good,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_20776,motorbike,Kawasaki,Z 650,Unknown,White,Mid-Range,113.0 hp | 0 km mileage,113.0 hp,22.0,1,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_26090,motorbike,Ducati,Multistrada 950,Gasoline,Grey,Premium,113.0 hp | 16000 km mileage,113.0 hp,23.0,1,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_29169,motorbike,Triumph,Daytona 675,Gasoline,Black,Mid-Range,125.0 hp | 30000 km mileage,125.0 hp,18.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_29169,motorbike,Triumph,Daytona 675,Gasoline,Black,Mid-Range,125.0 hp | 30000 km mileage,125.0 hp,18.0,2,Fair,SHOP_004,Airport Ride HCMC,Ho Chi Minh City,Tan Binh,"302 Hoang Van Thu, Tan Binh, HCMC",10.8185,106.6591
BIKE_26357,motorbike,Bmw,R 1200 Rt,Gasoline,Black,Premium,106.0 hp | 45700 km mileage,106.0 hp,33.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_03245,motorbike,Honda,Nc 750,Gasoline,Black,Mid-Range,90.0 hp | 14150 km mileage,90.0 hp,20.0,2,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_03245,motorbike,Honda,Nc 750,Gasoline,Black,Mid-Range,90.0 hp | 14150 km mileage,90.0 hp,22.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_28052,motorbike,Bmw,R Ninet,Gasoline,Grey,Premium,110.0 hp | 10500 km mileage,110.0 hp,26.0,3,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_28052,motorbike,Bmw,R Ninet,Gasoline,Grey,Premium,110.0 hp | 10500 km mileage,110.0 hp,27.0,2,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_19492,motorbike,Bmw,R 1200 Gs,Gasoline,Black,Premium,110.0 hp | 82850 km mileage,110.0 hp,23.0,2,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_19492,motorbike,Bmw,R 1200 Gs,Gasoline,Black,Premium,110.0 hp | 82850 km mileage,110.0 hp,24.0,2,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_08037,motorbike,Sym,Jet 4,Gasoline,Black,Budget,3.0 hp | 11000 km mileage,3.0 hp,8.0,2,Good,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_33112,motorbike,Bmw,R Ninet,Gasoline,Unknown,Premium,110.0 hp | 8143 km mileage,110.0 hp,31.0,1,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
